actor,region,region_key,dmu,predicted_vulnerability_label,base_cost,base_revenue,base_margin,historical_flood_exposure_score,historical_flood_exposure_level,external_data_coverage,flood_scenario,flood_probability_reference,monte_carlo_n_simulations,exposure_stress_modifier,failure_probability,expected_stressed_margin,p05_stressed_margin,p50_stressed_margin,p95_stressed_margin,expected_stressed_cost_revenue_ratio,cost_shock_min,cost_shock_mode,cost_shock_max,revenue_shock_min,revenue_shock_mode,revenue_shock_max,monte_carlo_risk_label
Rice Miller,Karawang,KARAWANG,11,High Vulnerability,61789614.434947774,55200000.0,-6589614.434947774,1.0,High,multi-year,Low,0.4500022590135356,1000,1.1,1.0,-11786865.469230631,-13400858.364317983,-11765832.831203274,-10266689.098563181,1.2209878389686855,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Karawang,KARAWANG,12,High Vulnerability,58190075.97340932,52700000.0,-5490075.973409317,1.0,High,multi-year,Low,0.4500022590135356,1000,1.1,1.0,-10425824.30644134,-11928561.06868995,-10444517.053018179,-8903831.872731358,1.20467682626748,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Karawang,KARAWANG,13,High Vulnerability,35450146.65440015,26790824.657222506,-8659321.997177642,1.0,High,multi-year,Low,0.4500022590135356,1000,1.1,1.0,-11498886.3759778,-12390870.403927278,-11508596.223057723,-10641740.907572927,1.4441018740479508,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Karawang,KARAWANG,14,High Vulnerability,16787594.96676165,5020000.0,-11767594.966761649,1.0,High,multi-year,Low,0.4500022590135356,1000,1.1,1.0,-12863432.42511339,-13249996.599639874,-12873188.5014522,-12478474.177420672,3.651280313814106,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Subang,SUBANG,1,Low Vulnerability,322100000.0,465325000.0,143225000.0,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,112050974.57464845,102764743.91709584,112165868.66675115,120989820.71475025,0.7514533866609486,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,2,Low Vulnerability,303200000.0,402887182.6932923,99687182.69329232,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,71325442.00800137,62643349.460362256,71494109.43547222,79709060.6539225,0.8172725458865278,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,3,Low Vulnerability,264000000.0,399990000.0,135990000.0,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,109895735.52052104,102074797.0594615,109971375.71913221,117364435.63446076,0.7165289707611066,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,4,Low Vulnerability,281000000.0,364949226.0340217,83949226.03402168,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,58479941.03266284,50626426.7101572,58442877.88024607,66217362.2348099,0.8347310700658518,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,5,Low Vulnerability,257599538.4615385,298500000.0,40900461.53846151,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,18337486.814816736,11588735.965148732,18460475.40389061,24703902.014480863,0.9366459549835054,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,6,Low Vulnerability,255000000.0,306613566.023781,51613566.023781,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,28918405.016005874,22202722.23228887,28813779.68453656,36060247.79856172,0.9027213772996062,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,7,Low Vulnerability,220000000.0,318500000.0,98500000.0,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,77231793.95457135,71075478.9080345,77284520.74631433,83710323.86696546,0.7497453639834303,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,8,Low Vulnerability,230000000.0,325966225.74955904,95966225.74955904,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,74005667.35007465,67312062.96622168,73913852.48848514,80499969.2202531,0.7657432962231578,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,9,Low Vulnerability,216300000.0,309591764.729476,93291764.72947598,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,72641600.09211703,66384308.48062317,72621488.36358118,78854150.45785579,0.7578971930774724,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,10,Low Vulnerability,230595037.98670465,300501125.8320532,69906087.84534854,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,48612904.13929481,42386717.13062703,48596742.960352734,55024107.031011306,0.8330462639610465,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,11,Low Vulnerability,206800000.0,297723951.6129032,90923951.61290318,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,70809492.20713167,64755373.131890796,70702820.76267637,76807706.56993386,0.754511226711542,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,12,Low Vulnerability,184000000.0,258837714.6270694,74837714.62706941,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,57237343.683006816,51759149.22052725,57362578.245892316,62221529.25773729,0.7717968484312404,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,13,Low Vulnerability,214780151.94681865,253031916.709336,38251764.76251736,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,19575811.095814217,13828441.191070098,19599669.359365538,25325263.833585754,0.9202767079203815,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,14,Low Vulnerability,206392556.980057,311089895.88667,104697338.90661299,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,84447926.16298877,78149964.92107561,84497056.61269553,90527453.86479434,0.7198686292423282,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,15,Low Vulnerability,178390075.97340932,252514438.52193204,74124362.54852271,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,56956769.98291406,51987290.23533754,56849555.75880256,62047054.762503535,0.7672281780421625,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,16,Low Vulnerability,159150000.00000015,231563073.47670245,72413073.4767023,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,56969681.02336246,52642430.1727378,56887917.43193355,61456388.79203865,0.7461117988694974,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,17,High Vulnerability,172690075.97340932,155200000.0,-17490075.973409325,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,1.0,-31186892.486167755,-35356092.39253594,-31188537.5265678,-26985841.154207222,1.2074507228113671,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Subang,SUBANG,18,Low Vulnerability,117690075.97340932,139000000.0,21309924.026590675,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,0.0,10850275.027653553,7674173.786580666,10828381.1300729,14032210.801288955,0.9194904110444931,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Subang,SUBANG,19,High Vulnerability,114880151.94681863,107163298.62889,-7716853.317928642,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,1.0,-17066743.616068568,-19946788.129333448,-17019152.90146344,-14318935.335959857,1.1644447403713958,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Subang,SUBANG,20,High Vulnerability,114880151.94681863,102763298.62889,-12116853.317928642,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,1.0,-21299870.411753334,-24050414.461539138,-21313485.4758726,-18404916.416492946,1.2139816124394327,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Subang,SUBANG,21,High Vulnerability,126370227.92022796,106000000.0,-20370227.92022796,0.3641466525278,Medium,multi-year,Low,0.4500022590135356,1000,1.03641466525278,1.0,-30213644.616932686,-33192342.497448303,-30141804.053544782,-27324393.215434477,1.2943224807720335,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,1,Medium Vulnerability,605194576.4482431,662400000.0,57205423.55175686,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.225,6983893.05910926,-8218309.673509591,6860097.026678979,22262067.597234953,0.9891978986532498,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,2,Medium Vulnerability,403397057.4548908,409600000.0,6202942.545109212,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-26102503.905511517,-36162982.00756249,-26182964.551422328,-16214532.723909304,1.065764648838432,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,3,Low Vulnerability,405194576.4482431,561600000.0,156405423.55175692,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,119087618.12952629,108442626.23731232,119193258.42978883,129996695.15206851,0.7813841700298033,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,4,Medium Vulnerability,307797518.99335235,331200000.0,23402481.006647646,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.667,-2040111.2639258646,-9718097.044802457,-2089743.121293515,5780881.729988819,1.0064267550859665,0.02,0.05,0.08,0.01,0.03,0.05,High Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,5,Low Vulnerability,307797518.99335235,381200000.0,73402481.00664765,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,46636660.710034534,37826318.14600015,46673252.87602499,54909707.99929763,0.8739661734351246,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,6,Medium Vulnerability,307797518.99335235,309600000.0,1802481.0066476464,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-22643824.238910053,-30562841.506267644,-22531454.115122497,-15504154.522677986,1.0754664077505531,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,7,Medium Vulnerability,207392556.980057,232155586.84644705,24763029.86639005,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.006,7482043.786058481,2271842.188005455,7577896.507619709,12570339.734993089,0.9668486499510689,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,8,High Vulnerability,128047518.99335232,124800000.0,-3247518.993352324,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-13336299.377317466,-16512915.856464967,-13295945.787265897,-10206349.510107202,1.1102281645502872,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,9,Low Vulnerability,122997518.99335232,144800000.0,21802481.006647676,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,11276720.732943825,8342157.828458246,11333791.366545685,14243218.441424439,0.9197393826957739,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,10,Low Vulnerability,62397518.99335233,76800000.0,14402481.006647669,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,8963927.717938872,7372194.44801635,8954450.295548718,10624708.15317911,0.8797414232530385,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,11,High Vulnerability,66187594.96676165,65000000.0,-1187594.9667616487,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-6465432.785127956,-8111534.196073386,-6461659.219023053,-4825159.22447333,1.1026331530626208,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,12,Medium Vulnerability,64500000.0,64600000.0,100000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-5057449.608541618,-6612827.087666751,-5043341.20951749,-3500177.264291458,1.080763231562833,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,13,Low Vulnerability,46980000.0,64800000.0,17820000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,13570432.18806514,12327925.516343258,13556978.447586019,14868899.5513349,0.7841752388504677,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,14,Medium Vulnerability,42099538.461538464,47443484.3830005,5343945.921462037,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.001,1794211.8721629435,729268.3551615764,1795099.6959590912,2846165.439905694,0.9610989805457752,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,15,Low Vulnerability,37400000.0,44940000.0,7540000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,4302563.102563181,3346885.7735689534,4273065.100339811,5290367.90932457,0.9013387902287646,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,16,High Vulnerability,32690075.97340932,31628989.588667,-1061086.3847423196,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-3652548.004755579,-4349442.4516921295,-3668876.395461783,-2880155.1949553876,1.1191307020529655,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,17,High Vulnerability,32345037.98670466,32300000.0,-45037.98670465872,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-2623044.3952796357,-3408251.134325982,-2620689.3757304605,-1846116.289782966,1.0837721390197812,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,18,Low Vulnerability,25260000.0,30062000.0,4802000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,2627214.4989198083,1956275.5003802993,2645515.964413069,3286688.4510084023,0.9099684712032777,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,19,Medium Vulnerability,25050000.0,26840000.0,1790000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.75,-271656.77162627556,-906333.248843706,-272829.55640603974,346732.5946797125,1.0105116102635119,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,20,Medium Vulnerability,24897518.99335233,25690824.657222506,793305.6638701744,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-1212097.645203084,-1784022.861925626,-1227284.7068424933,-625003.6122945484,1.0486991578525584,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,21,Medium Vulnerability,17080000.0,19240000.0,2160000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,732063.491084726,312602.50687546504,733740.8649022039,1128496.8112547887,0.9608450510241874,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,22,Medium Vulnerability,16150000.0,16456000.0,306000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-983956.4057885978,-1383262.3483614777,-969661.428927646,-604882.3446407893,1.0616737989643248,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,23,Low Vulnerability,17892556.98005699,22300000.0,4407443.01994301,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,2846054.9636398186,2365727.93145666,2841888.4591720346,3325517.139397326,0.868497797976594,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,24,Medium Vulnerability,14850000.0,16950000.0,2100000.0,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,852120.4543184825,483716.9148152027,847509.9955528202,1228016.211147006,0.948228252702871,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,25,High Vulnerability,19549685.115938608,10040000.0,-9509685.115938608,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-10787929.627310669,-11194058.474197714,-10798557.873244736,-10370069.205795316,2.1080732234512634,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,26,Low Vulnerability,11099999.999999996,13463228.821755702,2363228.8217557054,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,0.0,1408517.0719458365,1115971.7271757417,1405047.8186244816,1692688.0082407796,0.8922612557150258,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,27,High Vulnerability,10597518.99335233,7220000.0,-3377518.9933523294,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-4125162.169240181,-4359973.000926445,-4117102.7205456453,-3890409.9090743177,1.5891782259054108,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,28,High Vulnerability,16750146.65440015,9420000.0,-7330146.654400149,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-8455237.011764612,-8839314.653920973,-8456632.695618574,-8071856.963783452,1.9258231873492524,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Rice Miller,Tasikmalaya,TASIKMALAYA,29,High Vulnerability,5300000.0,3214898.9588667,-2085101.0411333,0.0065573770491803,Low,multi-year,Low,0.4500022590135356,1000,1.0006557377049181,1.0,-2446503.857264325,-2560598.975801685,-2446706.416110079,-2332526.7927893833,1.7845827175251356,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Middlemen,Garut,GARUT,1,High Vulnerability,8100000.0,6300000.0,-1800000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-2421632.9403869137,-2621196.7589232833,-2424236.6831325507,-2226361.699099197,1.3968563129349831,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Middlemen,Garut,GARUT,2,High Vulnerability,8600000.0,6300000.0,-2300000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-2938666.4889667626,-3139779.8651308645,-2937889.470896881,-2735849.4477690165,1.481511555729294,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Middlemen,Garut,GARUT,3,High Vulnerability,19435346.79825165,7040000.0,-12395346.798251651,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-13628166.121538792,-14042696.150455106,-13617772.677780744,-13208666.489381993,2.9982828740720375,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Middlemen,Garut,GARUT,4,High Vulnerability,16680000.0,7920000.0,-8760000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-9868687.247440001,-10208191.74598043,-9882657.342648646,-9514566.828285538,2.286063822892975,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
