iteration,rank,unit,region,actor,score
33,4,Garut — Retail,Garut,Retail,0.9278480928329704
33,5,Subang — Retail,Subang,Retail,0.9241741282048609
33,6,Garut — Middlemen,Garut,Middlemen,0.9221800170355328
33,7,Garut — Wholesaler,Garut,Wholesaler,0.8987881892838244
33,8,Subang — Middlemen,Subang,Middlemen,0.8972127724274127
33,9,Karawang — Middlemen,Karawang,Middlemen,0.8879734290235997
33,10,Indramayu — Retail,Indramayu,Retail,0.8874197516147866
34,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
34,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9935613199781509
34,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9562212893456907
34,4,Garut — Retail,Garut,Retail,0.9362193791793508
34,5,Subang — Retail,Subang,Retail,0.9329716792355162
34,6,Garut — Middlemen,Garut,Middlemen,0.9319269258314513
34,7,Garut — Wholesaler,Garut,Wholesaler,0.907795938769314
34,8,Subang — Middlemen,Subang,Middlemen,0.9048452513510704
34,9,Indramayu — Retail,Indramayu,Retail,0.900481658543976
34,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8952764956621242
35,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
35,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9934270874031236
35,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9558715041034644
35,4,Garut — Retail,Garut,Retail,0.929622608936383
35,5,Subang — Retail,Subang,Retail,0.9260390024103935
35,6,Garut — Middlemen,Garut,Middlemen,0.9252406672051321
35,7,Garut — Wholesaler,Garut,Wholesaler,0.9009239080585595
35,8,Subang — Middlemen,Subang,Middlemen,0.897707411097607
35,9,Indramayu — Retail,Indramayu,Retail,0.8901885691212079
35,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8844450410875752
36,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
36,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9909561663464215
36,3,Garut — Retail,Garut,Retail,0.9505138970205553
36,4,Karawang — Wholesaler,Karawang,Wholesaler,0.9480740513928576
36,5,Subang — Retail,Subang,Retail,0.9479940718479708
36,6,Garut — Middlemen,Garut,Middlemen,0.9444846745848362
36,7,Indramayu — Retail,Indramayu,Retail,0.9227857171932398
36,8,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9187471358329168
36,9,Garut — Wholesaler,Garut,Wholesaler,0.915982382233297
36,10,Subang — Middlemen,Subang,Middlemen,0.9149657483775178
37,1,Karawang — Retail,Karawang,Retail,1.0
37,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9921059743403089
37,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9585918256560594
37,4,Garut — Retail,Garut,Retail,0.9359580900888821
37,5,Subang — Retail,Subang,Retail,0.9326970853425303
37,6,Garut — Middlemen,Garut,Middlemen,0.9306954063157546
37,7,Garut — Wholesaler,Garut,Wholesaler,0.9080242717662219
37,8,Subang — Middlemen,Subang,Middlemen,0.9065199237908469
37,9,Indramayu — Retail,Indramayu,Retail,0.9000739632818505
37,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8948474764891048
38,1,Karawang — Retail,Karawang,Retail,1.0
38,2,Karawang — Rice Miller,Karawang,Rice Miller,0.99285167874792
38,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9532935169296209
38,4,Garut — Retail,Garut,Retail,0.9356663210284952
38,5,Subang — Retail,Subang,Retail,0.9323904594439872
38,6,Garut — Middlemen,Garut,Middlemen,0.9309007735271084
38,7,Garut — Wholesaler,Garut,Wholesaler,0.9051796853746313
38,8,Subang — Middlemen,Subang,Middlemen,0.9024489675168692
38,9,Indramayu — Retail,Indramayu,Retail,0.8996187094350818
38,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.894368411248473
39,1,Karawang — Retail,Karawang,Retail,1.0
39,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9933462008043498
39,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9572431078994217
39,4,Garut — Retail,Garut,Retail,0.9500249145065479
39,5,Subang — Retail,Subang,Retail,0.9474801904154071
39,6,Garut — Middlemen,Garut,Middlemen,0.9455890483761145
39,7,Garut — Wholesaler,Garut,Wholesaler,0.9220523232795703
39,8,Indramayu — Retail,Indramayu,Retail,0.9220227467459646
39,9,Subang — Middlemen,Subang,Middlemen,0.9200965907083881
39,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9179442593201467
40,1,Karawang — Retail,Karawang,Retail,1.0
40,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9928895562656717
40,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9577130298985157
40,4,Garut — Retail,Garut,Retail,0.9423466009056897
40,5,Subang — Retail,Subang,Retail,0.939410898201776
40,6,Garut — Middlemen,Garut,Middlemen,0.9376063050828041
40,7,Garut — Wholesaler,Garut,Wholesaler,0.9143732528132731
40,8,Subang — Middlemen,Subang,Middlemen,0.9124534419471408
40,9,Indramayu — Retail,Indramayu,Retail,0.9100421008239787
40,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9053369830449882
41,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
41,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9930013118006581
41,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9619738491869346
41,4,Garut — Retail,Garut,Retail,0.9405141723343344
41,5,Subang — Retail,Subang,Retail,0.9374851626338488
41,6,Garut — Middlemen,Garut,Middlemen,0.9358483802014399
41,7,Garut — Wholesaler,Garut,Wholesaler,0.9150076350417378
41,8,Subang — Middlemen,Subang,Middlemen,0.9133868144399141
41,9,Indramayu — Retail,Indramayu,Retail,0.9071829211874134
41,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9023282581537587
42,1,Karawang — Retail,Karawang,Retail,1.0
42,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9904954045234426
42,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9512418663777055
42,4,Garut — Retail,Garut,Retail,0.9301229033266416
42,5,Subang — Retail,Subang,Retail,0.9265647717183032
42,6,Garut — Middlemen,Garut,Middlemen,0.9237865063422701
42,7,Garut — Wholesaler,Garut,Wholesaler,0.8971090223827409
42,8,Subang — Middlemen,Subang,Middlemen,0.8957906337196531
42,9,Indramayu — Retail,Indramayu,Retail,0.8909691897441756
42,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8852664909429439
43,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
43,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9914338743328939
43,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9612049069693864
43,4,Garut — Retail,Garut,Retail,0.9497013460118345
43,5,Subang — Retail,Subang,Retail,0.9471401458599628
43,6,Garut — Middlemen,Garut,Middlemen,0.9439905955670972
43,7,Subang — Middlemen,Subang,Middlemen,0.9228914306406635
43,8,Garut — Wholesaler,Garut,Wholesaler,0.9228495173518245
43,9,Indramayu — Retail,Indramayu,Retail,0.9215178755244718
43,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9174129815397847
44,1,Karawang — Retail,Karawang,Retail,1.0
44,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9925056858565126
44,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9527954284832304
44,4,Garut — Retail,Garut,Retail,0.9347894537120497
44,5,Subang — Retail,Subang,Retail,0.9314689421712112
44,6,Garut — Middlemen,Garut,Middlemen,0.929793244283058
44,7,Garut — Wholesaler,Garut,Wholesaler,0.903820770226037
44,8,Subang — Middlemen,Subang,Middlemen,0.901271890572241
44,9,Karawang — Middlemen,Karawang,Middlemen,0.8988096738988882
44,10,Indramayu — Retail,Indramayu,Retail,0.8982505135804972
45,1,Karawang — Retail,Karawang,Retail,1.0
45,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9933281433313256
45,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9602373345739498
45,4,Garut — Retail,Garut,Retail,0.9360451133935176
45,5,Subang — Retail,Subang,Retail,0.9327885398611919
45,6,Garut — Middlemen,Garut,Middlemen,0.9315972089477347
45,7,Garut — Wholesaler,Garut,Wholesaler,0.9097498447921173
45,8,Subang — Middlemen,Subang,Middlemen,0.9074369594861629
45,9,Indramayu — Retail,Indramayu,Retail,0.900209747707181
45,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8949903629223699
46,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
46,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9939136594286819
46,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9568981067428148
46,4,Garut — Retail,Garut,Retail,0.9354936123368522
46,5,Subang — Retail,Subang,Retail,0.9322089564508632
46,6,Garut — Middlemen,Garut,Middlemen,0.9314360519559737
46,7,Garut — Wholesaler,Garut,Wholesaler,0.9076566602402053
46,8,Subang — Middlemen,Subang,Middlemen,0.904457627537461
46,9,Indramayu — Retail,Indramayu,Retail,0.8993492281674776
46,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8940848351530113
47,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
47,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9928365066052122
47,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9552778123197851
47,4,Garut — Retail,Garut,Retail,0.9342877920767789
47,5,Subang — Retail,Subang,Retail,0.930941735998372
47,6,Garut — Middlemen,Garut,Middlemen,0.9295121298135871
47,7,Garut — Wholesaler,Garut,Wholesaler,0.9049108654285365
47,8,Subang — Middlemen,Subang,Middlemen,0.9023476351877308
47,9,Indramayu — Retail,Indramayu,Retail,0.8974677596142943
47,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8921049591089762
48,1,Karawang — Retail,Karawang,Retail,1.0
48,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9908808179295943
48,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9541813355924749
48,4,Garut — Retail,Garut,Retail,0.9449830446369697
48,5,Subang — Retail,Subang,Retail,0.942181589264735
48,6,Garut — Middlemen,Garut,Middlemen,0.9389035899233659
48,7,Indramayu — Retail,Indramayu,Retail,0.9141558034518806
48,8,Garut — Wholesaler,Garut,Wholesaler,0.9138503355949995
48,9,Subang — Middlemen,Subang,Middlemen,0.9133070498239153
48,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.909665846937763
49,1,Karawang — Retail,Karawang,Retail,1.0
49,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9938728879483847
49,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9557773043242347
49,4,Garut — Retail,Garut,Retail,0.9378718253139333
49,5,Subang — Retail,Subang,Retail,0.9347082676871445
49,6,Garut — Middlemen,Garut,Middlemen,0.9337870839461897
49,7,Garut — Wholesaler,Garut,Wholesaler,0.9093793652365966
49,8,Subang — Middlemen,Subang,Middlemen,0.9062075421821851
49,9,Indramayu — Retail,Indramayu,Retail,0.9030600075243268
49,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.897989701455929
50,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
50,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9917443901687653
50,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9518470759829942
50,4,Garut — Retail,Garut,Retail,0.9396094164299431
50,5,Subang — Retail,Subang,Retail,0.9365343366902815
50,6,Garut — Middlemen,Garut,Middlemen,0.9341056765424534
50,7,Garut — Wholesaler,Garut,Wholesaler,0.9076632751566351
50,8,Subang — Middlemen,Subang,Middlemen,0.9058749309572682
50,9,Indramayu — Retail,Indramayu,Retail,0.9057712101399344
50,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9008427096021903
51,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
51,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9928481976817745
51,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9544082382429692
51,4,Garut — Retail,Garut,Retail,0.9327126241828548
51,5,Subang — Retail,Subang,Retail,0.9292863607841866
51,6,Garut — Middlemen,Garut,Middlemen,0.9279447559707045
51,7,Garut — Wholesaler,Garut,Wholesaler,0.9028523250881464
51,8,Subang — Middlemen,Subang,Middlemen,0.9001006038242769
51,9,Indramayu — Retail,Indramayu,Retail,0.8950099896161169
51,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8895186390065721
52,1,Karawang — Retail,Karawang,Retail,1.0
52,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9921502652879413
52,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9553914738172476
52,4,Garut — Retail,Garut,Retail,0.9410464421693824
52,5,Subang — Retail,Subang,Retail,0.93804453557155
52,6,Garut — Middlemen,Garut,Middlemen,0.9358132856946765
52,7,Garut — Wholesaler,Garut,Wholesaler,0.9113343708158258
52,8,Subang — Middlemen,Subang,Middlemen,0.9096895636265957
52,9,Indramayu — Retail,Indramayu,Retail,0.9080134338182011
52,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9032022095462404
53,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
53,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9932086782063071
53,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9564871742121659
53,4,Garut — Retail,Garut,Retail,0.9248102800414163
53,5,Subang — Retail,Subang,Retail,0.9209816304274041
53,6,Garut — Middlemen,Garut,Middlemen,0.9202827321789544
53,7,Garut — Wholesaler,Garut,Wholesaler,0.8963315709902653
53,8,Subang — Middlemen,Subang,Middlemen,0.8931185925487233
53,9,Karawang — Middlemen,Karawang,Middlemen,0.8928623720795994
53,10,Indramayu — Retail,Indramayu,Retail,0.8826797837878902
54,1,Karawang — Retail,Karawang,Retail,1.0
54,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9933306383642734
54,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9538872531533767
54,4,Garut — Retail,Garut,Retail,0.9405015590716462
54,5,Subang — Retail,Subang,Retail,0.9374719071056575
54,6,Garut — Middlemen,Garut,Middlemen,0.9360553179811618
54,7,Garut — Wholesaler,Garut,Wholesaler,0.9106282395736051
54,8,Subang — Middlemen,Subang,Middlemen,0.9078193302257677
54,9,Indramayu — Retail,Indramayu,Retail,0.9071632404291057
54,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9023075480218589
55,1,Karawang — Retail,Karawang,Retail,1.0
55,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9918960282519919
55,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9570584705614715
55,4,Garut — Retail,Garut,Retail,0.9494693665383666
55,5,Subang — Retail,Subang,Retail,0.9468963540254162
55,6,Garut — Middlemen,Garut,Middlemen,0.9440667187063612
55,7,Indramayu — Retail,Indramayu,Retail,0.921155912718931
55,8,Garut — Wholesaler,Garut,Wholesaler,0.9205490709176593
55,9,Subang — Middlemen,Subang,Middlemen,0.9197303816495421
55,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9170320867933327
56,1,Karawang — Retail,Karawang,Retail,1.0000000000000002
56,2,Karawang — Rice Miller,Karawang,Rice Miller,0.993151977404645
56,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9615061821898954
56,4,Garut — Retail,Garut,Retail,0.9380578331967148
56,5,Subang — Retail,Subang,Retail,0.9349037470642872
56,6,Garut — Middlemen,Garut,Middlemen,0.9334924847998114
56,7,Garut — Wholesaler,Garut,Wholesaler,0.9123753232791034
56,8,Subang — Middlemen,Subang,Middlemen,0.910453083643154
56,9,Indramayu — Retail,Indramayu,Retail,0.9033502398198733
56,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8982951139318301
57,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
57,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9918908600891996
57,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9502022696606724
57,4,Garut — Retail,Garut,Retail,0.9306541541689557
57,5,Subang — Retail,Subang,Retail,0.9271230737763086
57,6,Garut — Middlemen,Garut,Middlemen,0.9252480608950888
57,7,Garut — Wholesaler,Garut,Wholesaler,0.8978660531736334
57,8,Subang — Middlemen,Subang,Middlemen,0.8953151610481523
57,9,Karawang — Middlemen,Karawang,Middlemen,0.8945756074225688
57,10,Indramayu — Retail,Indramayu,Retail,0.8917981124176142
58,1,Karawang — Retail,Karawang,Retail,0.9999999999999998
58,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9923269513194162
58,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9560270004526833
58,4,Garut — Retail,Garut,Retail,0.9478323596994767
58,5,Subang — Retail,Subang,Retail,0.9451759910361734
58,6,Garut — Middlemen,Garut,Middlemen,0.942716993912421
58,7,Indramayu — Retail,Indramayu,Retail,0.9186016540199355
58,8,Garut — Wholesaler,Garut,Wholesaler,0.9185813164372505
58,9,Subang — Middlemen,Subang,Middlemen,0.9172096610104478
58,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9143442312881995
59,1,Karawang — Retail,Karawang,Retail,1.0
59,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9923776426785114
59,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9563112242685663
59,4,Garut — Retail,Garut,Retail,0.9416567346905669
59,5,Subang — Retail,Subang,Retail,0.9386859040992278
59,6,Garut — Middlemen,Garut,Middlemen,0.9365751631429078
59,7,Garut — Wholesaler,Garut,Wholesaler,0.9125953959319777
59,8,Subang — Middlemen,Subang,Middlemen,0.9109000782597402
59,9,Indramayu — Retail,Indramayu,Retail,0.9089656870062358
59,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9042042689597002
60,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
60,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9906656647248113
60,3,Karawang — Wholesaler,Karawang,Wholesaler,0.957768486723914
60,4,Garut — Retail,Garut,Retail,0.9394349926379963
60,5,Subang — Retail,Subang,Retail,0.9363510312641954
60,6,Garut — Middlemen,Garut,Middlemen,0.9332121024545373
60,7,Garut — Wholesaler,Garut,Wholesaler,0.9101991753879263
60,8,Subang — Middlemen,Subang,Middlemen,0.9099566245107635
60,9,Indramayu — Retail,Indramayu,Retail,0.9054990527626361
60,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9005563174269883
61,1,Karawang — Retail,Karawang,Retail,1.0
61,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9934694867540288
61,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9555783825030598
61,4,Garut — Retail,Garut,Retail,0.9385836835241644
61,5,Subang — Retail,Subang,Retail,0.9354563736139961
61,6,Garut — Middlemen,Garut,Middlemen,0.9342300080268503
61,7,Garut — Wholesaler,Garut,Wholesaler,0.9097444172378372
61,8,Subang — Middlemen,Subang,Middlemen,0.906916255542557
61,9,Indramayu — Retail,Indramayu,Retail,0.9041707359481418
61,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8991585249231187
62,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
62,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9929100416514623
62,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9617509361534347
62,4,Garut — Retail,Garut,Retail,0.9433344500022458
62,5,Subang — Retail,Subang,Retail,0.9404490484307785
62,6,Garut — Middlemen,Garut,Middlemen,0.9386078111032208
62,7,Garut — Wholesaler,Garut,Wholesaler,0.9176491623588006
62,8,Subang — Middlemen,Subang,Middlemen,0.9162213055235242
62,9,Indramayu — Retail,Indramayu,Retail,0.911583464053643
62,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9069589650485701
63,1,Karawang — Retail,Karawang,Retail,1.0
63,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9909252932044322
63,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9532767775163739
63,4,Garut — Retail,Garut,Retail,0.9426648917326476
63,5,Subang — Retail,Subang,Retail,0.9397453963513899
63,6,Garut — Middlemen,Garut,Middlemen,0.936615087202269
63,7,Garut — Wholesaler,Garut,Wholesaler,0.9110481619023345
63,8,Indramayu — Retail,Indramayu,Retail,0.910538737181417
63,9,Subang — Middlemen,Subang,Middlemen,0.9102477621502909
63,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9058595952486443
64,1,Karawang — Retail,Karawang,Retail,1.0
64,2,Karawang — Rice Miller,Karawang,Rice Miller,0.993401576013967
64,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9544212088909199
64,4,Garut — Retail,Garut,Retail,0.9334011952948711
64,5,Subang — Retail,Subang,Retail,0.9300099938371663
64,6,Garut — Middlemen,Garut,Middlemen,0.929002245970849
64,7,Garut — Wholesaler,Garut,Wholesaler,0.9038701307751231
64,8,Subang — Middlemen,Subang,Middlemen,0.9007022607004813
64,9,Indramayu — Retail,Indramayu,Retail,0.8960843826552672
64,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8906492266193667
65,1,Karawang — Retail,Karawang,Retail,1.0
65,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9923220854048801
65,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9523718538159394
65,4,Garut — Retail,Garut,Retail,0.9403105739380901
65,5,Subang — Retail,Subang,Retail,0.9372711970368539
65,6,Garut — Middlemen,Garut,Middlemen,0.9351919642080102
65,7,Garut — Wholesaler,Garut,Wholesaler,0.9089963159943045
65,8,Indramayu — Retail,Indramayu,Retail,0.9068652420168967
65,9,Subang — Middlemen,Subang,Middlemen,0.9068306756291983
65,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9019939632337981
66,1,Karawang — Retail,Karawang,Retail,1.0
66,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9932804839448802
66,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9527984007401703
66,4,Garut — Retail,Garut,Retail,0.9401747654154011
66,5,Subang — Retail,Subang,Retail,0.9371284731639247
66,6,Garut — Middlemen,Garut,Middlemen,0.9356950880453213
66,7,Garut — Wholesaler,Garut,Wholesaler,0.9096584895164491
66,8,Subang — Middlemen,Subang,Middlemen,0.9067503540347015
66,9,Indramayu — Retail,Indramayu,Retail,0.9066533369153202
66,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9017709747424358
67,1,Karawang — Retail,Karawang,Retail,1.0
67,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9923240968228606
67,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9553816513604367
67,4,Garut — Retail,Garut,Retail,0.9474408983755285
67,5,Subang — Retail,Subang,Retail,0.9447645965584954
67,6,Garut — Middlemen,Garut,Middlemen,0.9423236295907688
67,7,Indramayu — Retail,Indramayu,Retail,0.9179908480854326
67,8,Garut — Wholesaler,Garut,Wholesaler,0.9178244151674756
67,9,Subang — Middlemen,Subang,Middlemen,0.9163618972337761
67,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9137014780329135
68,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
68,2,Karawang — Rice Miller,Karawang,Rice Miller,0.993552346215482
68,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9525816981566929
68,4,Garut — Retail,Garut,Retail,0.93118756256907
68,5,Subang — Retail,Subang,Retail,0.9276836432546438
68,6,Garut — Middlemen,Garut,Middlemen,0.9268891267127248
68,7,Garut — Wholesaler,Garut,Wholesaler,0.9007072862835434
68,8,Subang — Middlemen,Subang,Middlemen,0.8970945291216279
68,9,Karawang — Middlemen,Karawang,Middlemen,0.8962703599926933
68,10,Indramayu — Retail,Indramayu,Retail,0.8926304015771592
69,1,Karawang — Retail,Karawang,Retail,1.0
69,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9915652079361383
69,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9563835489260026
69,4,Garut — Retail,Garut,Retail,0.9338713299970938
69,5,Subang — Retail,Subang,Retail,0.930504067730108
69,6,Garut — Middlemen,Garut,Middlemen,0.9282481352878527
69,7,Garut — Wholesaler,Garut,Wholesaler,0.904378133264405
69,8,Subang — Middlemen,Subang,Middlemen,0.9029591953825673
69,9,Indramayu — Retail,Indramayu,Retail,0.896817944436638
69,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8914211562885065
70,1,Karawang — Retail,Karawang,Retail,1.0
70,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9933271336834711
70,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9580699766477354
70,4,Garut — Retail,Garut,Retail,0.9433129385554047
70,5,Subang — Retail,Subang,Retail,0.9404264416241901
70,6,Garut — Middlemen,Garut,Middlemen,0.938864361011052
70,7,Garut — Wholesaler,Garut,Wholesaler,0.9157953560898475
70,8,Subang — Middlemen,Subang,Middlemen,0.9136073200491068
70,9,Indramayu — Retail,Indramayu,Retail,0.9115498992578724
70,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9069236446947132
71,1,Karawang — Retail,Karawang,Retail,1.0
71,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9932720648687554
71,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9551506936485573
71,4,Garut — Retail,Garut,Retail,0.9372338669167007
71,5,Subang — Retail,Subang,Retail,0.9340378245410306
71,6,Garut — Middlemen,Garut,Middlemen,0.9327485768292043
71,7,Garut — Wholesaler,Garut,Wholesaler,0.9080386665297376
71,8,Subang — Middlemen,Subang,Middlemen,0.9052547163744958
71,9,Indramayu — Retail,Indramayu,Retail,0.9020645866457963
71,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.8969422165283705
72,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
72,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9919779597812598
72,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9534306496233831
72,4,Garut — Retail,Garut,Retail,0.9405025229594214
72,5,Subang — Retail,Subang,Retail,0.937472920074458
72,6,Garut — Middlemen,Garut,Middlemen,0.935154496146928
72,7,Garut — Wholesaler,Garut,Wholesaler,0.9095849096562862
72,8,Subang — Middlemen,Subang,Middlemen,0.9078307521021096
72,9,Indramayu — Retail,Indramayu,Retail,0.907164744404945
72,10,Tasikmalaya — Retail,Tasikmalaya,Retail,0.9023091306609787
73,1,Karawang — Retail,Karawang,Retail,0.9999999999999999
73,2,Karawang — Rice Miller,Karawang,Rice Miller,0.9916267862276432
73,3,Karawang — Wholesaler,Karawang,Wholesaler,0.9547824187474199
73,4,Garut — Retail,Garut,Retail,0.9520493259637061
73,5,Subang — Retail,Subang,Retail,0.9496076846097842
73,6,Garut — Middlemen,Garut,Middlemen,0.9464671834488015
